State,District,Soil_Type,Season,Temperature,Humidity,Rainfall,Previous_Crop,Recommended_Crop
Uttar Pradesh,Lucknow,Laterite Soil,Kharif,31.1,42,160.0,Kidneybeans,Coffee
Uttar Pradesh,Lucknow,Red Soil,Kharif,36.5,62,250.4,Lentil,Pulses
Uttar Pradesh,Lucknow,Loamy Soil,Zaid,31.7,66,68.9,Pomegranate,Sugarcane
Uttar Pradesh,Lucknow,Loamy Soil,Rabi,18.2,56,167.9,Mothbeans,Wheat
Uttar Pradesh,Lucknow,Laterite Soil,Whole Year,36.3,82,133.9,Pigeonpeas,Tea
Uttar Pradesh,Lucknow,Red Soil,Whole Year,38.2,61,279.3,Coffee,Millets
Uttar Pradesh,Lucknow,Alluvial Soil,Rabi,26.2,52,74.8,Orange,Sugarcane
Uttar Pradesh,Lucknow,Sandy Soil,Rabi,23.4,85,85.2,Grapes,Groundnut
Uttar Pradesh,Lucknow,Sandy Soil,Whole Year,18.2,46,302.5,Banana,Groundnut
Uttar Pradesh,Lucknow,Red Soil,Whole Year,38.4,54,280.9,Grapes,Millets
Uttar Pradesh,Lucknow,Loamy Soil,Rabi,18.3,49,260.1,Mungbean,Rice
Uttar Pradesh,Lucknow,Loamy Soil,Rabi,39.5,50,179.0,Apple,Maize
Uttar Pradesh,Lucknow,Sandy Soil,Kharif,33.4,83,287.5,Jute,Groundnut
Uttar Pradesh,Lucknow,Black Soil,Zaid,30.3,83,100.1,Pigeonpeas,Jowar
Uttar Pradesh,Lucknow,Sandy Soil,Whole Year,31.5,63,58.2,Apple,Watermelon
Uttar Pradesh,Lucknow,Sandy Soil,Whole Year,20.4,88,68.0,Chickpea,Groundnut
Uttar Pradesh,Lucknow,Laterite Soil,Kharif,32.1,58,341.5,Banana,Coffee
Uttar Pradesh,Lucknow,Sandy Soil,Kharif,34.8,86,241.1,Jute,Muskmelon
Uttar Pradesh,Lucknow,Alluvial Soil,Kharif,18.4,74,160.4,Blackgram,Maize
Uttar Pradesh,Maharajganj,Black Soil,Whole Year,33.2,79,258.1,Mango,Soybean
Uttar Pradesh,Maharajganj,Loamy Soil,Rabi,25.0,52,25.0,Apple,Wheat
Uttar Pradesh,Maharajganj,Loamy Soil,Rabi,23.2,91,125.6,Mango,Wheat
Uttar Pradesh,Maharajganj,Alluvial Soil,Whole Year,28.9,43,80.2,Jute,Wheat
Uttar Pradesh,Maharajganj,Black Soil,Whole Year,27.3,56,27.2,Rice,Jowar
Uttar Pradesh,Maharajganj,Sandy Soil,Rabi,31.5,87,116.0,Mothbeans,Groundnut
Uttar Pradesh,Maharajganj,Red Soil,Kharif,22.0,89,163.1,Blackgram,Groundnut
Uttar Pradesh,Maharajganj,Loamy Soil,Zaid,24.7,90,288.9,Apple,Rice
Uttar Pradesh,Maharajganj,Alluvial Soil,Whole Year,39.8,47,95.3,Chickpea,Rice
Uttar Pradesh,Maharajganj,Sandy Soil,Whole Year,32.8,93,81.4,Maize,Muskmelon
Uttar Pradesh,Maharajganj,Black Soil,Kharif,20.9,52,344.7,Coconut,Cotton
Uttar Pradesh,Maharajganj,Laterite Soil,Zaid,26.4,89,241.9,Maize,Coffee
Uttar Pradesh,Maharajganj,Black Soil,Kharif,28.8,79,76.3,Lentil,Jowar
Uttar Pradesh,Maharajganj,Sandy Soil,Zaid,27.1,51,219.9,Coconut,Muskmelon
Uttar Pradesh,Maharajganj,Black Soil,Whole Year,28.2,56,78.9,Papaya,Jowar
Uttar Pradesh,Maharajganj,Loamy Soil,Rabi,36.4,86,246.6,Orange,Rice
Uttar Pradesh,Maharajganj,Alluvial Soil,Whole Year,20.2,63,268.7,Papaya,Wheat
Uttar Pradesh,Maharajganj,Alluvial Soil,Rabi,33.8,41,77.0,Lentil,Sugarcane
Uttar Pradesh,Maharajganj,Sandy Soil,Whole Year,20.6,67,40.9,Mothbeans,Muskmelon
Uttar Pradesh,Maharajganj,Black Soil,Kharif,27.4,58,325.4,Jute,Soybean
Uttar Pradesh,Mahoba,Sandy Soil,Whole Year,35.8,83,192.3,Lentil,Groundnut
Uttar Pradesh,Mahoba,Laterite Soil,Zaid,20.7,66,208.0,Coconut,Coffee
Uttar Pradesh,Mahoba,Loamy Soil,Rabi,36.8,93,234.9,Blackgram,Maize
Uttar Pradesh,Mahoba,Sandy Soil,Whole Year,20.1,80,87.3,Coffee,Watermelon
Uttar Pradesh,Mahoba,Alluvial Soil,Whole Year,20.7,53,134.3,Mothbeans,Wheat
Uttar Pradesh,Mahoba,Loamy Soil,Kharif,34.7,47,305.4,Orange,Sugarcane
Uttar Pradesh,Mahoba,Loamy Soil,Zaid,30.4,50,231.2,Coconut,Sugarcane
Uttar Pradesh,Mahoba,Sandy Soil,Whole Year,38.3,57,118.3,Kidneybeans,Muskmelon
Uttar Pradesh,Mahoba,Loamy Soil,Kharif,33.8,73,119.3,Pigeonpeas,Sugarcane
Uttar Pradesh,Mahoba,Black Soil,Whole Year,27.6,84,266.9,Pigeonpeas,Soybean
Uttar Pradesh,Mahoba,Alluvial Soil,Rabi,27.9,48,144.6,Maize,Rice
Uttar Pradesh,Mahoba,Alluvial Soil,Kharif,27.9,66,310.7,Kidneybeans,Rice
Uttar Pradesh,Mahoba,Laterite Soil,Kharif,33.7,52,274.7,Chickpea,Coffee
Uttar Pradesh,Mahoba,Black Soil,Zaid,32.9,48,288.9,Apple,Soybean
Uttar Pradesh,Mahoba,Laterite Soil,Kharif,23.5,62,87.0,Maize,Coffee
Uttar Pradesh,Mahoba,Red Soil,Zaid,22.0,43,103.2,Chickpea,Pulses
Uttar Pradesh,Mahoba,Laterite Soil,Zaid,24.9,77,131.0,Pomegranate,Tea
Uttar Pradesh,Mahoba,Loamy Soil,Whole Year,22.5,73,237.8,Rice,Maize
Uttar Pradesh,Mahoba,Black Soil,Rabi,24.2,59,40.6,Papaya,Soybean
Uttar Pradesh,Mahoba,Sandy Soil,Kharif,28.3,74,253.2,Grapes,Groundnut
Uttar Pradesh,Mainpuri,Black Soil,Kharif,30.6,57,67.1,Kidneybeans,Jowar
Uttar Pradesh,Mainpuri,Black Soil,Whole Year,20.6,82,336.2,Apple,Cotton
Uttar Pradesh,Mainpuri,Loamy Soil,Rabi,21.9,48,340.3,Muskmelon,Wheat
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,36.4,94,24.0,Mothbeans,Watermelon
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,32.7,92,158.2,Papaya,Watermelon
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,38.7,59,232.3,Blackgram,Groundnut
Uttar Pradesh,Mainpuri,Loamy Soil,Whole Year,21.2,44,37.2,Watermelon,Maize
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,27.2,82,126.0,Mothbeans,Watermelon
Uttar Pradesh,Mainpuri,Alluvial Soil,Whole Year,19.5,71,329.1,Coffee,Sugarcane
Uttar Pradesh,Mainpuri,Laterite Soil,Whole Year,37.3,75,162.2,Orange,Tea
Uttar Pradesh,Mainpuri,Red Soil,Rabi,27.3,68,45.1,Coconut,Pulses
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,19.0,55,49.4,Pigeonpeas,Muskmelon
Uttar Pradesh,Mainpuri,Sandy Soil,Zaid,26.9,90,100.6,Mothbeans,Groundnut
Uttar Pradesh,Mainpuri,Sandy Soil,Zaid,37.6,70,219.3,Papaya,Watermelon
Uttar Pradesh,Mainpuri,Alluvial Soil,Zaid,27.4,41,164.3,Banana,Maize
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,39.9,73,159.6,Mango,Groundnut
Uttar Pradesh,Mainpuri,Sandy Soil,Kharif,25.5,58,133.3,Jute,Watermelon
Uttar Pradesh,Mainpuri,Laterite Soil,Rabi,32.0,46,252.0,Coconut,Tea
Uttar Pradesh,Mainpuri,Alluvial Soil,Zaid,29.2,58,150.6,Rice,Rice
Uttar Pradesh,Mainpuri,Loamy Soil,Kharif,39.4,68,104.5,Mungbean,Rice
Uttar Pradesh,Mathura,Alluvial Soil,Zaid,35.3,46,197.8,Grapes,Sugarcane
Uttar Pradesh,Mathura,Loamy Soil,Whole Year,38.1,54,173.8,Banana,Maize
Uttar Pradesh,Mathura,Alluvial Soil,Rabi,24.5,44,242.1,Pomegranate,Sugarcane
Uttar Pradesh,Mathura,Alluvial Soil,Kharif,31.1,73,240.6,Mango,Wheat
Uttar Pradesh,Mathura,Black Soil,Zaid,39.7,84,183.2,Kidneybeans,Jowar
Uttar Pradesh,Mathura,Laterite Soil,Kharif,19.7,63,23.5,Mungbean,Tea
Uttar Pradesh,Mathura,Sandy Soil,Whole Year,32.5,59,146.3,Papaya,Muskmelon
Uttar Pradesh,Mathura,Alluvial Soil,Rabi,30.2,43,214.0,Papaya,Wheat
Uttar Pradesh,Mathura,Black Soil,Whole Year,20.0,43,146.7,Blackgram,Soybean
Uttar Pradesh,Mathura,Sandy Soil,Whole Year,31.9,45,348.5,Watermelon,Groundnut
Uttar Pradesh,Mathura,Sandy Soil,Kharif,32.5,74,335.7,Papaya,Muskmelon
Uttar Pradesh,Mathura,Sandy Soil,Whole Year,24.6,80,255.1,Kidneybeans,Watermelon
Uttar Pradesh,Mathura,Laterite Soil,Zaid,29.5,49,51.6,Lentil,Coffee
Uttar Pradesh,Mathura,Sandy Soil,Zaid,21.0,63,152.0,Chickpea,Groundnut
Uttar Pradesh,Mathura,Red Soil,Kharif,18.0,59,319.0,Papaya,Millets
Uttar Pradesh,Mathura,Alluvial Soil,Whole Year,21.8,64,81.6,Pigeonpeas,Maize
Uttar Pradesh,Mathura,Red Soil,Rabi,36.9,58,196.9,Papaya,Pulses
Uttar Pradesh,Mathura,Loamy Soil,Rabi,26.0,74,318.0,Chickpea,Maize
Uttar Pradesh,Mathura,Red Soil,Whole Year,24.2,51,212.5,Blackgram,Groundnut
Uttar Pradesh,Mathura,Black Soil,Whole Year,35.9,53,265.7,Mungbean,Jowar
Uttar Pradesh,Mau,Black Soil,Zaid,36.2,40,136.2,Coffee,Soybean
Uttar Pradesh,Mau,Alluvial Soil,Rabi,34.8,76,265.5,Jute,Wheat
Uttar Pradesh,Mau,Black Soil,Zaid,24.2,77,197.3,Mungbean,Jowar
Uttar Pradesh,Mau,Sandy Soil,Zaid,32.9,93,138.2,Rice,Watermelon
Uttar Pradesh,Mau,Alluvial Soil,Whole Year,33.3,62,274.1,Maize,Wheat
Uttar Pradesh,Mau,Black Soil,Rabi,36.4,66,51.2,Orange,Jowar
Uttar Pradesh,Mau,Alluvial Soil,Kharif,36.2,77,102.0,Muskmelon,Sugarcane
Uttar Pradesh,Mau,Alluvial Soil,Kharif,28.3,46,297.5,Orange,Sugarcane
Uttar Pradesh,Mau,Sandy Soil,Kharif,21.7,69,66.7,Papaya,Muskmelon
Uttar Pradesh,Mau,Sandy Soil,Rabi,34.8,93,320.4,Banana,Muskmelon
Uttar Pradesh,Mau,Sandy Soil,Rabi,35.6,77,169.1,Lentil,Watermelon
Uttar Pradesh,Mau,Alluvial Soil,Rabi,29.8,69,298.8,Coffee,Rice
Uttar Pradesh,Mau,Loamy Soil,Rabi,37.0,53,204.4,Jute,Maize
Uttar Pradesh,Mau,Black Soil,Whole Year,31.4,71,194.1,Cotton,Soybean
Uttar Pradesh,Mau,Black Soil,Kharif,23.7,73,23.7,Mothbeans,Cotton
Uttar Pradesh,Mau,Laterite Soil,Rabi,28.7,61,340.0,Watermelon,Tea
Uttar Pradesh,Mau,Laterite Soil,Zaid,22.7,64,347.2,Muskmelon,Tea
Uttar Pradesh,Mau,Sandy Soil,Kharif,23.5,56,58.7,Maize,Groundnut
Uttar Pradesh,Mau,Loamy Soil,Whole Year,36.3,75,134.4,Kidneybeans,Rice
Uttar Pradesh,Mau,Black Soil,Rabi,32.3,82,121.3,Orange,Soybean
Uttar Pradesh,Meerut,Alluvial Soil,Whole Year,37.7,78,63.4,Orange,Maize
Uttar Pradesh,Meerut,Sandy Soil,Zaid,20.3,64,220.2,Cotton,Muskmelon
Uttar Pradesh,Meerut,Laterite Soil,Zaid,37.1,60,155.5,Watermelon,Tea
Uttar Pradesh,Meerut,Red Soil,Whole Year,18.8,46,109.6,Watermelon,Pulses
Uttar Pradesh,Meerut,Loamy Soil,Zaid,31.1,80,173.3,Lentil,Rice
Uttar Pradesh,Meerut,Loamy Soil,Whole Year,18.0,80,233.7,Coffee,Wheat
Uttar Pradesh,Meerut,Laterite Soil,Rabi,20.5,77,43.1,Grapes,Tea
Uttar Pradesh,Meerut,Black Soil,Kharif,29.1,59,176.2,Papaya,Soybean
Uttar Pradesh,Meerut,Laterite Soil,Kharif,39.0,95,178.0,Muskmelon,Coffee
Uttar Pradesh,Meerut,Black Soil,Zaid,21.4,72,113.0,Coffee,Jowar
Uttar Pradesh,Meerut,Alluvial Soil,Rabi,32.6,50,58.1,Watermelon,Maize
Uttar Pradesh,Meerut,Sandy Soil,Whole Year,18.9,83,23.5,Apple,Muskmelon
Uttar Pradesh,Meerut,Laterite Soil,Zaid,18.7,77,48.5,Jute,Coffee
Uttar Pradesh,Meerut,Black Soil,Rabi,20.9,82,210.5,Jute,Jowar
Uttar Pradesh,Meerut,Black Soil,Zaid,28.0,95,334.6,Chickpea,Cotton
Uttar Pradesh,Meerut,Loamy Soil,Kharif,28.1,64,105.3,Mango,Rice
Uttar Pradesh,Meerut,Red Soil,Rabi,30.7,62,81.7,Kidneybeans,Pulses
Uttar Pradesh,Meerut,Red Soil,Kharif,28.6,47,248.9,Mothbeans,Pulses
Uttar Pradesh,Meerut,Black Soil,Kharif,20.6,56,175.3,Pomegranate,Jowar
Uttar Pradesh,Meerut,Sandy Soil,Kharif,22.0,61,55.3,Kidneybeans,Watermelon
Uttar Pradesh,Mirzapur,Black Soil,Rabi,36.3,95,197.4,Grapes,Cotton
Uttar Pradesh,Mirzapur,Sandy Soil,Whole Year,26.1,40,296.1,Apple,Groundnut
Uttar Pradesh,Mirzapur,Sandy Soil,Zaid,27.0,94,153.7,Pomegranate,Groundnut
Uttar Pradesh,Mirzapur,Black Soil,Zaid,39.9,72,186.6,Pomegranate,Soybean
Uttar Pradesh,Mirzapur,Alluvial Soil,Zaid,39.9,89,170.6,Chickpea,Rice
Uttar Pradesh,Mirzapur,Black Soil,Whole Year,34.8,77,235.3,Banana,Soybean
Uttar Pradesh,Mirzapur,Laterite Soil,Kharif,20.1,41,290.2,Papaya,Cashew
Uttar Pradesh,Mirzapur,Loamy Soil,Zaid,30.6,51,40.3,Coffee,Wheat
Uttar Pradesh,Mirzapur,Sandy Soil,Kharif,25.9,60,296.3,Watermelon,Watermelon
Uttar Pradesh,Mirzapur,Red Soil,Whole Year,28.7,76,190.0,Mothbeans,Groundnut
Uttar Pradesh,Mirzapur,Loamy Soil,Kharif,19.8,86,102.2,Watermelon,Rice
Uttar Pradesh,Mirzapur,Laterite Soil,Whole Year,19.8,75,42.3,Banana,Cashew
Uttar Pradesh,Mirzapur,Sandy Soil,Kharif,28.0,71,24.3,Jute,Watermelon
Uttar Pradesh,Mirzapur,Sandy Soil,Whole Year,35.3,42,252.8,Banana,Muskmelon
Uttar Pradesh,Mirzapur,Laterite Soil,Rabi,21.6,55,53.7,Maize,Coffee
Uttar Pradesh,Mirzapur,Sandy Soil,Rabi,39.0,85,208.6,Mungbean,Groundnut
Uttar Pradesh,Mirzapur,Alluvial Soil,Rabi,29.0,84,168.3,Pomegranate,Sugarcane
Uttar Pradesh,Mirzapur,Laterite Soil,Zaid,22.8,40,38.0,Mungbean,Tea
Uttar Pradesh,Mirzapur,Laterite Soil,Kharif,29.9,72,222.3,Rice,Tea
Uttar Pradesh,Mirzapur,Loamy Soil,Kharif,28.7,70,318.1,Muskmelon,Wheat
Uttar Pradesh,Moradabad,Alluvial Soil,Whole Year,31.4,42,307.7,Lentil,Maize
Uttar Pradesh,Moradabad,Black Soil,Rabi,22.0,40,178.7,Watermelon,Jowar
Uttar Pradesh,Moradabad,Sandy Soil,Whole Year,37.9,54,75.4,Lentil,Watermelon
Uttar Pradesh,Moradabad,Alluvial Soil,Zaid,32.5,69,200.6,Kidneybeans,Maize
Uttar Pradesh,Moradabad,Loamy Soil,Whole Year,37.5,86,112.7,Mothbeans,Sugarcane
Uttar Pradesh,Moradabad,Sandy Soil,Rabi,27.1,86,39.7,Muskmelon,Muskmelon
Uttar Pradesh,Moradabad,Black Soil,Kharif,32.4,92,36.2,Mango,Jowar
Uttar Pradesh,Moradabad,Loamy Soil,Rabi,21.7,41,271.4,Maize,Sugarcane
Uttar Pradesh,Moradabad,Laterite Soil,Kharif,29.4,87,64.5,Maize,Cashew
Uttar Pradesh,Moradabad,Black Soil,Whole Year,23.8,89,257.4,Blackgram,Jowar
Uttar Pradesh,Moradabad,Sandy Soil,Zaid,25.7,48,70.7,Coconut,Groundnut
Uttar Pradesh,Moradabad,Loamy Soil,Zaid,33.6,50,188.1,Pigeonpeas,Wheat
Uttar Pradesh,Moradabad,Alluvial Soil,Whole Year,27.6,59,263.3,Coffee,Wheat
Uttar Pradesh,Moradabad,Alluvial Soil,Kharif,19.1,76,164.4,Mango,Wheat
Uttar Pradesh,Moradabad,Alluvial Soil,Kharif,31.7,76,54.0,Chickpea,Rice
Uttar Pradesh,Moradabad,Sandy Soil,Rabi,31.0,74,245.8,Maize,Muskmelon
Uttar Pradesh,Moradabad,Loamy Soil,Zaid,26.9,42,272.2,Rice,Maize
Uttar Pradesh,Moradabad,Loamy Soil,Kharif,36.0,44,272.4,Orange,Maize
Uttar Pradesh,Moradabad,Alluvial Soil,Zaid,27.1,81,107.5,Mungbean,Maize
Uttar Pradesh,Moradabad,Laterite Soil,Kharif,33.4,41,33.0,Papaya,Tea
Uttar Pradesh,Muzaffarnagar,Laterite Soil,Whole Year,22.8,52,251.5,Pomegranate,Coffee
Uttar Pradesh,Muzaffarnagar,Red Soil,Kharif,26.2,85,188.7,Grapes,Millets
Uttar Pradesh,Muzaffarnagar,Sandy Soil,Rabi,21.3,79,330.8,Banana,Watermelon
Uttar Pradesh,Muzaffarnagar,Loamy Soil,Zaid,20.5,71,329.2,Mothbeans,Maize
Uttar Pradesh,Muzaffarnagar,Alluvial Soil,Rabi,19.1,61,148.2,Orange,Sugarcane
Uttar Pradesh,Muzaffarnagar,Alluvial Soil,Whole Year,21.7,95,282.4,Orange,Maize
Uttar Pradesh,Muzaffarnagar,Laterite Soil,Kharif,33.9,42,218.7,Mungbean,Cashew
Uttar Pradesh,Muzaffarnagar,Sandy Soil,Zaid,38.3,43,298.3,Pigeonpeas,Muskmelon
Uttar Pradesh,Muzaffarnagar,Sandy Soil,Rabi,32.8,46,136.5,Orange,Groundnut
Uttar Pradesh,Muzaffarnagar,Laterite Soil,Rabi,38.6,50,84.6,Grapes,Coffee
Uttar Pradesh,Muzaffarnagar,Sandy Soil,Whole Year,34.7,64,127.0,Apple,Groundnut
Uttar Pradesh,Muzaffarnagar,Loamy Soil,Whole Year,28.7,71,107.7,Orange,Sugarcane
Uttar Pradesh,Muzaffarnagar,Sandy Soil,Rabi,35.4,92,83.5,Coffee,Groundnut
Uttar Pradesh,Muzaffarnagar,Black Soil,Zaid,33.2,53,257.1,Muskmelon,Jowar
Uttar Pradesh,Muzaffarnagar,Sandy Soil,Rabi,24.0,81,82.2,Muskmelon,Muskmelon
Uttar Pradesh,Muzaffarnagar,Alluvial Soil,Whole Year,18.5,82,109.3,Banana,Sugarcane
Uttar Pradesh,Muzaffarnagar,Black Soil,Whole Year,26.6,60,343.3,Watermelon,Jowar
Uttar Pradesh,Muzaffarnagar,Loamy Soil,Whole Year,29.2,46,278.0,Chickpea,Rice
Uttar Pradesh,Muzaffarnagar,Black Soil,Whole Year,22.9,57,60.9,Apple,Soybean
Uttar Pradesh,Muzaffarnagar,Laterite Soil,Zaid,38.8,47,159.8,Banana,Cashew
Uttar Pradesh,Pilibhit,Loamy Soil,Kharif,33.6,79,175.4,Watermelon,Maize
Uttar Pradesh,Pilibhit,Alluvial Soil,Kharif,26.5,89,290.1,Lentil,Sugarcane
Uttar Pradesh,Pilibhit,Black Soil,Zaid,27.1,66,163.0,Mango,Soybean
Uttar Pradesh,Pilibhit,Alluvial Soil,Kharif,37.2,86,68.6,Watermelon,Sugarcane
Uttar Pradesh,Pilibhit,Black Soil,Kharif,38.4,42,195.8,Watermelon,Jowar
Uttar Pradesh,Pilibhit,Black Soil,Rabi,37.9,81,290.1,Grapes,Jowar
Uttar Pradesh,Pilibhit,Sandy Soil,Kharif,28.8,66,49.8,Mothbeans,Groundnut
Uttar Pradesh,Pilibhit,Alluvial Soil,Rabi,23.3,70,86.8,Rice,Maize
Uttar Pradesh,Pilibhit,Red Soil,Rabi,32.5,66,119.0,Lentil,Pulses
Uttar Pradesh,Pilibhit,Sandy Soil,Zaid,38.7,76,311.3,Apple,Groundnut
Uttar Pradesh,Pilibhit,Sandy Soil,Whole Year,39.8,88,265.8,Chickpea,Groundnut
Uttar Pradesh,Pilibhit,Alluvial Soil,Whole Year,39.2,79,96.5,Pomegranate,Maize
Uttar Pradesh,Pilibhit,Loamy Soil,Rabi,26.4,94,56.1,Pigeonpeas,Maize
Uttar Pradesh,Pilibhit,Alluvial Soil,Rabi,22.4,65,252.0,Kidneybeans,Sugarcane
Uttar Pradesh,Pilibhit,Alluvial Soil,Rabi,25.7,95,328.2,Watermelon,Rice
Uttar Pradesh,Pilibhit,Black Soil,Rabi,23.9,45,318.9,Coconut,Jowar
Uttar Pradesh,Pilibhit,Black Soil,Zaid,19.7,45,319.0,Rice,Jowar
Uttar Pradesh,Pilibhit,Laterite Soil,Zaid,20.1,78,121.8,Watermelon,Cashew
Uttar Pradesh,Pilibhit,Red Soil,Kharif,19.6,67,48.5,Coconut,Pulses
Uttar Pradesh,Pilibhit,Laterite Soil,Zaid,27.1,74,63.8,Mungbean,Coffee
Uttar Pradesh,Pratapgarh,Black Soil,Kharif,34.2,95,259.1,Lentil,Soybean
Uttar Pradesh,Pratapgarh,Alluvial Soil,Whole Year,27.0,56,201.6,Blackgram,Maize
Uttar Pradesh,Pratapgarh,Red Soil,Zaid,29.0,44,99.6,Blackgram,Millets
Uttar Pradesh,Pratapgarh,Loamy Soil,Rabi,33.7,69,330.9,Lentil,Sugarcane
Uttar Pradesh,Pratapgarh,Red Soil,Zaid,24.4,62,46.1,Blackgram,Pulses
Uttar Pradesh,Pratapgarh,Red Soil,Whole Year,31.0,79,184.6,Rice,Pulses
Uttar Pradesh,Pratapgarh,Red Soil,Rabi,39.3,54,157.1,Papaya,Millets
Uttar Pradesh,Pratapgarh,Black Soil,Kharif,23.6,82,200.4,Chickpea,Soybean
Uttar Pradesh,Pratapgarh,Sandy Soil,Rabi,24.5,40,140.4,Blackgram,Watermelon
Uttar Pradesh,Pratapgarh,Red Soil,Kharif,26.1,90,39.3,Pigeonpeas,Groundnut
Uttar Pradesh,Pratapgarh,Red Soil,Whole Year,32.5,52,102.0,Watermelon,Millets
Uttar Pradesh,Pratapgarh,Red Soil,Whole Year,32.0,68,100.6,Watermelon,Groundnut
Uttar Pradesh,Pratapgarh,Red Soil,Zaid,36.4,88,313.7,Chickpea,Millets
Uttar Pradesh,Pratapgarh,Sandy Soil,Whole Year,19.8,55,67.8,Pomegranate,Groundnut
Uttar Pradesh,Pratapgarh,Laterite Soil,Kharif,26.3,80,84.2,Mothbeans,Tea
Uttar Pradesh,Pratapgarh,Red Soil,Rabi,20.9,75,33.6,Watermelon,Millets
Uttar Pradesh,Pratapgarh,Black Soil,Rabi,36.9,74,222.7,Rice,Cotton
Uttar Pradesh,Pratapgarh,Laterite Soil,Rabi,37.1,71,255.7,Mungbean,Tea
Uttar Pradesh,Pratapgarh,Alluvial Soil,Kharif,28.5,47,74.1,Mothbeans,Wheat
Uttar Pradesh,Pratapgarh,Alluvial Soil,Kharif,38.9,55,283.7,Grapes,Rice
Uttar Pradesh,Prayagraj,Alluvial Soil,Whole Year,24.0,55,345.7,Jute,Rice
Uttar Pradesh,Prayagraj,Laterite Soil,Rabi,39.7,86,55.9,Apple,Coffee
Uttar Pradesh,Prayagraj,Loamy Soil,Rabi,38.1,93,20.1,Orange,Sugarcane
Uttar Pradesh,Prayagraj,Black Soil,Zaid,36.7,83,147.1,Banana,Soybean
Uttar Pradesh,Prayagraj,Red Soil,Rabi,27.7,74,350.0,Mungbean,Groundnut
Uttar Pradesh,Prayagraj,Laterite Soil,Kharif,23.5,88,118.9,Maize,Cashew
Uttar Pradesh,Prayagraj,Sandy Soil,Kharif,20.5,74,44.9,Pigeonpeas,Muskmelon
Uttar Pradesh,Prayagraj,Alluvial Soil,Kharif,31.3,63,196.9,Pigeonpeas,Wheat
Uttar Pradesh,Prayagraj,Laterite Soil,Zaid,24.3,42,150.8,Maize,Tea
Uttar Pradesh,Prayagraj,Laterite Soil,Whole Year,33.4,55,160.4,Rice,Cashew
Uttar Pradesh,Prayagraj,Laterite Soil,Whole Year,18.6,65,270.2,Mungbean,Coffee
Uttar Pradesh,Prayagraj,Alluvial Soil,Zaid,39.2,41,202.4,Jute,Sugarcane
Uttar Pradesh,Prayagraj,Black Soil,Rabi,39.6,42,255.0,Coconut,Soybean
Uttar Pradesh,Prayagraj,Loamy Soil,Zaid,21.9,74,237.2,Pigeonpeas,Rice
Uttar Pradesh,Prayagraj,Black Soil,Whole Year,38.3,60,289.6,Papaya,Cotton
Uttar Pradesh,Prayagraj,Laterite Soil,Zaid,37.4,71,217.4,Papaya,Coffee
Uttar Pradesh,Prayagraj,Black Soil,Zaid,30.5,79,329.7,Maize,Cotton
Uttar Pradesh,Prayagraj,Black Soil,Whole Year,23.0,46,149.2,Pigeonpeas,Jowar
Uttar Pradesh,Prayagraj,Loamy Soil,Zaid,29.0,76,304.9,Watermelon,Sugarcane
Uttar Pradesh,Prayagraj,Loamy Soil,Kharif,30.5,89,50.0,Coconut,Wheat
Uttar Pradesh,Raebareli,Loamy Soil,Whole Year,27.0,56,92.4,Coffee,Maize
Uttar Pradesh,Raebareli,Alluvial Soil,Rabi,30.4,75,158.4,Maize,Wheat
Uttar Pradesh,Raebareli,Sandy Soil,Zaid,30.3,92,257.6,Cotton,Muskmelon
Uttar Pradesh,Raebareli,Laterite Soil,Whole Year,29.2,46,315.2,Pigeonpeas,Coffee
Uttar Pradesh,Raebareli,Laterite Soil,Rabi,34.2,69,79.9,Chickpea,Coffee
Uttar Pradesh,Raebareli,Laterite Soil,Zaid,39.8,51,251.8,Blackgram,Tea
Uttar Pradesh,Raebareli,Sandy Soil,Kharif,18.5,44,175.5,Pigeonpeas,Watermelon
Uttar Pradesh,Raebareli,Laterite Soil,Kharif,29.5,87,217.1,Cotton,Coffee
Uttar Pradesh,Raebareli,Laterite Soil,Kharif,39.5,74,322.8,Coffee,Coffee
Uttar Pradesh,Raebareli,Alluvial Soil,Zaid,32.9,40,96.6,Jute,Maize
Uttar Pradesh,Raebareli,Laterite Soil,Rabi,18.4,52,324.1,Banana,Cashew
Uttar Pradesh,Raebareli,Loamy Soil,Zaid,21.3,90,279.6,Kidneybeans,Sugarcane
Uttar Pradesh,Raebareli,Laterite Soil,Rabi,38.3,41,246.8,Mungbean,Coffee
Uttar Pradesh,Raebareli,Loamy Soil,Whole Year,25.4,41,349.6,Mungbean,Wheat
Uttar Pradesh,Raebareli,Black Soil,Zaid,31.8,84,94.9,Pigeonpeas,Soybean
Uttar Pradesh,Raebareli,Laterite Soil,Kharif,30.0,65,313.4,Maize,Coffee
Uttar Pradesh,Raebareli,Alluvial Soil,Kharif,20.9,65,53.2,Chickpea,Sugarcane
Uttar Pradesh,Raebareli,Loamy Soil,Rabi,26.2,58,145.2,Pomegranate,Maize
Uttar Pradesh,Raebareli,Red Soil,Rabi,38.4,50,245.5,Lentil,Groundnut
